state,date,cumul_cases,cumul_deaths
IL,2020-03-11,15,0
IL,2020-03-12,21,0
IL,2020-03-13,28,0
IL,2020-03-14,42,0
IL,2020-03-15,60,0
IL,2020-03-16,89,0
IL,2020-03-17,155,1
IL,2020-03-18,284,1
IL,2020-03-19,418,4
IL,2020-03-20,581,5
IL,2020-03-21,749,6
IL,2020-03-22,1045,9
IL,2020-03-23,1269,12
IL,2020-03-24,1531,16
IL,2020-03-25,1861,19
IL,2020-03-26,2534,26
IL,2020-03-27,3022,34
IL,2020-03-28,3487,47
IL,2020-03-29,4592,65
IL,2020-03-30,5053,73
IL,2020-03-31,5990,99
IL,2020-04-01,6976,141
IL,2020-04-02,7691,157
IL,2020-04-03,8900,210
IL,2020-04-04,10353,243
IL,2020-04-05,11252,274
IL,2020-04-06,12258,307
IL,2020-04-07,13545,380
IL,2020-04-08,15074,462
IL,2020-04-09,16418,528
IL,2020-04-10,17883,596
IL,2020-04-11,19176,677
IL,2020-04-12,20848,720
IL,2020-04-13,22021,794
IL,2020-04-14,23243,868
IL,2020-04-15,24589,948
IL,2020-04-16,25729,1072
IL,2020-04-17,27571,1134
IL,2020-04-18,29156,1259
IL,2020-04-19,30353,1290
IL,2020-04-20,31504,1349
IL,2020-04-21,33055,1468
IL,2020-04-22,35104,1565
IL,2020-04-23,36930,1688
IL,2020-04-24,39654,1795
IL,2020-04-25,41773,1874
IL,2020-04-26,43899,1933
IL,2020-04-27,45879,1983
IL,2020-04-28,48098,2125
IL,2020-04-29,50351,2215
IL,2020-04-30,52914,2355
IL,2020-05-01,56051,2457
IL,2020-05-02,58501,2559
IL,2020-05-03,61495,2618
IL,2020-05-04,63836,2662
IL,2020-05-05,65958,2838
IL,2020-05-06,68228,2974
IL,2020-05-07,70869,3111
IL,2020-05-08,73756,3241
IL,2020-05-09,76081,3349
IL,2020-05-10,77737,3406
IL,2020-05-11,79003,3459
IL,2020-05-12,83017,3601
IL,2020-05-13,84694,3792
IL,2020-05-14,87933,3928
IL,2020-05-15,90365,4058
IL,2020-05-16,92453,4129
IL,2020-05-17,94187,4177
IL,2020-05-18,96481,4234
IL,2020-05-19,98026,4379
IL,2020-05-20,100414,4525
IL,2020-05-21,102682,4607
IL,2020-05-22,105440,4715
IL,2020-05-23,107792,4790
IL,2020-05-24,110300,4856
IL,2020-05-25,112013,4884
IL,2020-05-26,113191,4923
IL,2020-05-27,114302,5083
IL,2020-05-28,115829,5186
IL,2020-05-29,117451,5270
IL,2020-05-30,118913,5330
IL,2020-05-31,120256,5390
IL,2020-06-01,121230,5412
IL,2020-06-02,122844,5525
IL,2020-06-03,123826,5621
IL,2020-06-04,124755,5736
IL,2020-06-05,125911,5795
IL,2020-06-06,126886,5864
IL,2020-06-07,127753,5904
IL,2020-06-08,129135,6102
IL,2020-06-09,129932,6196
IL,2020-06-10,130557,6273
IL,2020-06-11,131323,6363
IL,2020-06-12,132055,6441
IL,2020-06-13,132728,6470
IL,2020-06-14,133400,6489
IL,2020-06-15,133873,6507
IL,2020-06-16,134496,6579
IL,2020-06-17,135042,6666
IL,2020-06-18,135635,6718
IL,2020-06-19,136466,6718
IL,2020-06-20,137100,6829
IL,2020-06-21,137758,6851
IL,2020-06-22,138220,6875
IL,2020-06-23,138821,6911
IL,2020-06-24,139536,6974
IL,2020-06-25,140430,7014
IL,2020-06-26,141340,7048
IL,2020-06-27,142126,7074
IL,2020-06-28,142772,7089
IL,2020-06-29,143510,7103
IL,2020-06-30,144234,7124
IL,2020-07-01,145062,7152
IL,2020-07-02,145931,7188
IL,2020-07-03,146868,7215
IL,2020-07-04,147730,7224
IL,2020-07-05,148369,7230
IL,2020-07-06,148983,7236
IL,2020-07-07,149570,7273
IL,2020-07-08,150550,7309
IL,2020-07-09,151568,7329
IL,2020-07-10,152895,7345
IL,2020-07-11,154090,7369
IL,2020-07-12,155044,7388
IL,2020-07-13,155927,7394
IL,2020-07-14,156634,7419
IL,2020-07-15,157821,7427
IL,2020-07-16,159078,7452
IL,2020-07-17,160505,7465
IL,2020-07-18,161781,7483
IL,2020-07-19,162746,7488
IL,2020-07-20,163919,7494
IL,2020-07-21,164874,7517
IL,2020-07-22,166472,7540
IL,2020-07-23,168096,7560
IL,2020-07-24,169695,7577
IL,2020-07-25,171121,7589
IL,2020-07-26,172662,7590
IL,2020-07-27,173893,7608
IL,2020-07-28,174969,7638
IL,2020-07-29,176362,7654
IL,2020-07-30,178134,7670
IL,2020-07-31,180114,7692
IL,2020-08-01,181753,7700
IL,2020-08-02,183220,7714
IL,2020-08-03,184518,7723
IL,2020-08-04,185989,7742
IL,2020-08-05,187748,7770
IL,2020-08-06,189701,7791
IL,2020-08-07,191804,7822
IL,2020-08-08,193994,7840
IL,2020-08-09,195376,7845
IL,2020-08-10,196695,7846
IL,2020-08-11,198244,7866
IL,2020-08-12,199889,7881
IL,2020-08-13,201723,7905
IL,2020-08-14,204019,7932
IL,2020-08-15,205847,7937
IL,2020-08-16,207409,7955
IL,2020-08-17,209182,7967
IL,2020-08-18,210922,7993
IL,2020-08-19,213217,8017
IL,2020-08-20,215049,8044
IL,2020-08-21,217342,8066
IL,2020-08-22,219698,8083
IL,2020-08-23,221591,8089
IL,2020-08-24,223203,8097
IL,2020-08-25,224883,8126
IL,2020-08-26,227040,8163
IL,2020-08-27,228747,8186
IL,2020-08-28,231181,8206
IL,2020-08-29,233061,8217
IL,2020-08-30,235053,8228
IL,2020-08-31,236721,8235
IL,2020-09-01,238213,8273
IL,2020-09-02,240341,8300
IL,2020-09-03,241701,8324
IL,2020-09-04,247295,8362
IL,2020-09-05,250101,8385
IL,2020-09-06,251504,8390
IL,2020-09-07,252885,8398
IL,2020-09-08,254277,8405
IL,2020-09-09,255614,8433
IL,2020-09-10,257567,8461
IL,2020-09-11,259879,8505
IL,2020-09-12,262000,8527
IL,2020-09-13,263462,8541
IL,2020-09-14,264835,8546
IL,2020-09-15,266301,8564
IL,2020-09-16,268242,8599
IL,2020-09-17,270298,8624
IL,2020-09-18,272521,8647
IL,2020-09-19,275050,8672
IL,2020-09-20,276452,8686
IL,2020-09-21,277929,8693
IL,2020-09-22,279460,8722
IL,2020-09-23,281308,8744
IL,2020-09-24,283565,8774
IL,2020-09-25,286370,8807
IL,2020-09-26,288811,8832
IL,2020-09-27,290415,8845
IL,2020-09-28,292124,8858
IL,2020-09-29,293486,8881
IL,2020-09-30,295759,8916
IL,2020-10-01,297925,8940
IL,2020-10-02,300381,8992
IL,2020-10-03,302823,9023
IL,2020-10-04,304276,9040
IL,2020-10-05,306129,9054
IL,2020-10-06,307746,9085
IL,2020-10-07,310376,9127
IL,2020-10-08,313435,9159
IL,2020-10-09,316552,9191
IL,2020-10-10,319457,9221
IL,2020-10-11,322184,9230
IL,2020-10-12,324926,9243
IL,2020-10-13,327777,9272
IL,2020-10-14,330639,9320
IL,2020-10-15,334654,9373
IL,2020-10-16,339757,9425
IL,2020-10-17,343386,9452
IL,2020-10-18,347631,9474
IL,2020-10-19,350744,9496
IL,2020-10-20,354458,9537
IL,2020-10-21,358800,9605
IL,2020-10-22,363742,9647
IL,2020-10-23,368742,9688
IL,2020-10-24,374903,9751
IL,2020-10-25,378965,9775
IL,2020-10-26,383694,9792
IL,2020-10-27,387694,9838
IL,2020-10-28,393804,9889
IL,2020-10-29,400167,9945
IL,2020-10-30,408656,9994
IL,2020-10-31,416555,10050
IL,2020-11-01,423535,10075
IL,2020-11-02,429757,10093
IL,2020-11-03,436273,10161
IL,2020-11-04,443811,10216
IL,2020-11-05,453746,10313
IL,2020-11-06,465536,10397
IL,2020-11-07,477974,10488
IL,2020-11-08,487983,10538
IL,2020-11-09,498556,10563
IL,2020-11-10,511179,10645
IL,2020-11-11,523836,10798
IL,2020-11-12,536538,10846
IL,2020-11-13,551953,10891
IL,2020-11-14,562981,11088
IL,2020-11-15,573612,11162
IL,2020-11-16,585244,11204
IL,2020-11-17,597845,11317
IL,2020-11-18,606767,11468
IL,2020-11-19,621379,11648
IL,2020-11-20,634391,11795
IL,2020-11-21,646282,11952
IL,2020-11-22,656294,12051
IL,2020-11-23,664616,12112
IL,2020-11-24,674085,12262
IL,2020-11-25,685463,12440
IL,2020-11-26,697485,12596
IL,2020-11-27,705059,12686
IL,2020-11-28,712932,12838
IL,2020-11-29,720110,12882
IL,2020-11-30,726300,12985
IL,2020-12-01,738842,13131
IL,2020-12-02,748599,13397
IL,2020-12-03,759558,13625
IL,2020-12-04,770084,13782
IL,2020-12-05,779971,14017
IL,2020-12-06,787569,14116
IL,2020-12-07,796260,14216
IL,2020-12-08,804170,14384
IL,2020-12-09,812426,14613
IL,2020-12-10,823527,14845
IL,2020-12-11,832947,15067
IL,2020-12-12,841684,15232
IL,2020-12-13,848900,15339
IL,2020-12-14,856114,15455
IL,2020-12-15,863473,15587
IL,2020-12-16,870596,15777
IL,2020-12-17,879424,15985
IL,2020-12-18,886801,16206
IL,2020-12-19,894363,16326
IL,2020-12-20,900366,16407
IL,2020-12-21,905065,16527
IL,2020-12-22,911304,16671
IL,2020-12-23,918066,16842
IL,2020-12-24,925103,16960
IL,2020-12-25,930845,17154
IL,2020-12-26,934138,17224
IL,2020-12-27,937905,17336
IL,2020-12-28,942358,17470
IL,2020-12-29,948002,17596
IL,2020-12-30,955376,17811
IL,2020-12-31,963385,17978
IL,2021-01-01,970586,18173
IL,2021-01-02,975348,18217
IL,2021-01-03,979817,18322
IL,2021-01-04,984876,18412
IL,2021-01-05,991715,18562
IL,2021-01-06,999284,18735
IL,2021-01-07,1008041,18941
IL,2021-01-08,1017318,19108
IL,2021-01-09,1024035,19210
IL,2021-01-10,1028746,19293
IL,2021-01-11,1033522,19363
IL,2021-01-12,1040164,19497
IL,2021-01-13,1046026,19617
IL,2021-01-14,1052678,19724
IL,2021-01-15,1059320,19873
IL,2021-01-16,1064663,20020
IL,2021-01-17,1068825,20050
IL,2021-01-18,1072210,20118
IL,2021-01-19,1076528,20153
IL,2021-01-20,1081350,20285
IL,2021-01-21,1086329,20423
IL,2021-01-22,1093371,20534
IL,2021-01-23,1098523,20645
IL,2021-01-24,1101815,20680
IL,2021-01-25,1104759,20744
IL,2021-01-26,1108426,20853
IL,2021-01-27,1112177,20949
IL,2021-01-28,1116368,21074
IL,2021-01-29,1120524,21146
IL,2021-01-30,1123869,21213
IL,2021-01-31,1126297,21253
IL,2021-02-01,1128609,21273
IL,2021-02-02,1130913,21336
IL,2021-02-03,1134227,21420
IL,2021-02-04,1137555,21497
IL,2021-02-05,1141215,21603
IL,2021-02-06,1144277,21676
IL,2021-02-07,1146337,21738
IL,2021-02-08,1148084,21779
IL,2021-02-09,1150166,21802
IL,2021-02-10,1152991,21869
IL,2021-02-11,1155829,21985
IL,2021-02-12,1158427,22027
IL,2021-02-13,1160519,22087
IL,2021-02-14,1162150,22121
IL,2021-02-15,1163570,22166
IL,2021-02-16,1164918,22199
IL,2021-02-17,1166713,22224
IL,2021-02-18,1168679,22297
IL,2021-02-19,1170898,22368
IL,2021-02-20,1172820,22426
IL,2021-02-21,1174405,22466
IL,2021-02-22,1175651,22506
IL,2021-02-23,1177316,22528
IL,2021-02-24,1179338,22575
IL,2021-02-25,1181222,22607
IL,2021-02-26,1183663,22675
IL,2021-02-27,1185443,22710
IL,2021-02-28,1186692,22735
IL,2021-03-01,1187835,22759
IL,2021-03-02,1189412,22803
IL,2021-03-03,1191516,22853
IL,2021-03-04,1193256,22902
IL,2021-03-05,1194698,22946
IL,2021-03-06,1197263,23002
IL,2021-03-07,1198331,23014
IN,2020-02-27,0,0
IN,2020-02-28,0,0
IN,2020-02-29,0,0
IN,2020-03-01,0,0
IN,2020-03-02,0,0
IN,2020-03-03,0,0
IN,2020-03-04,0,0
IN,2020-03-05,0,0
IN,2020-03-06,1,0
IN,2020-03-07,1,0
IN,2020-03-08,2,0
IN,2020-03-09,2,0
IN,2020-03-10,6,0
IN,2020-03-11,10,0
IN,2020-03-12,12,0
IN,2020-03-13,12,0
IN,2020-03-14,15,0
IN,2020-03-15,19,0
IN,2020-03-16,24,1
IN,2020-03-17,30,2
IN,2020-03-18,39,2
IN,2020-03-19,56,2
IN,2020-03-20,79,2
IN,2020-03-21,126,4
IN,2020-03-22,201,6
IN,2020-03-23,259,7
IN,2020-03-24,365,12
IN,2020-03-25,477,14
IN,2020-03-26,645,17
IN,2020-03-27,981,24
IN,2020-03-28,1232,31
IN,2020-03-29,1514,32
IN,2020-03-30,1786,35
IN,2020-03-31,2159,49
IN,2020-04-01,2565,65
IN,2020-04-02,3039,78
IN,2020-04-03,3437,102
IN,2020-04-04,3953,116
IN,2020-04-05,4411,127
IN,2020-04-06,4944,139
IN,2020-04-07,5507,173
IN,2020-04-08,5943,203
IN,2020-04-09,6351,245
IN,2020-04-10,6907,300
IN,2020-04-11,7435,330
IN,2020-04-12,7928,343
IN,2020-04-13,8236,350
IN,2020-04-14,8527,388
IN,2020-04-15,8955,436
IN,2020-04-16,9542,477
IN,2020-04-17,10154,519
IN,2020-04-18,10641,545
IN,2020-04-19,11210,562
IN,2020-04-20,11686,569
IN,2020-04-21,12097,630
IN,2020-04-22,12438,661
IN,2020-04-23,13039,706
IN,2020-04-24,13680,741
IN,2020-04-25,14395,785
IN,2020-04-26,15012,813
IN,2020-04-27,15961,844
IN,2020-04-28,16588,901
IN,2020-04-29,17182,1065
IN,2020-04-30,17835,1114
IN,2020-05-01,18630,1175
IN,2020-05-02,19295,1229
IN,2020-05-03,19933,1246
IN,2020-05-04,20507,1264
IN,2020-05-05,21033,1326
IN,2020-05-06,21870,1377
IN,2020-05-07,22503,1414
IN,2020-05-08,23146,1447
IN,2020-05-09,23732,1490
IN,2020-05-10,24126,1508
IN,2020-05-11,24627,1540
IN,2020-05-12,25127,1578
IN,2020-05-13,25473,1619
IN,2020-05-14,26053,1646
IN,2020-05-15,26655,1691
IN,2020-05-16,27280,1741
IN,2020-05-17,27778,1751
IN,2020-05-18,28255,1765
IN,2020-05-19,28705,1824
IN,2020-05-20,29274,1864
IN,2020-05-21,29936,1913
IN,2020-05-22,30409,1941
IN,2020-05-23,30901,1943
IN,2020-05-24,31376,1976
IN,2020-05-25,31715,1976
IN,2020-05-26,32078,2004
IN,2020-05-27,32437,2030
IN,2020-05-28,33068,2068
IN,2020-05-29,33558,2110
IN,2020-05-30,34211,2125
IN,2020-05-31,34574,2134
IN,2020-06-01,34830,2142
IN,2020-06-02,35237,2197
IN,2020-06-03,35712,2207
IN,2020-06-04,36096,2231
IN,2020-06-05,36578,2258
IN,2020-06-06,36997,2292
IN,2020-06-07,37397,2303
IN,2020-06-08,37623,2316
IN,2020-06-09,38033,2339
IN,2020-06-10,38337,2355
IN,2020-06-11,38748,2380
IN,2020-06-12,39146,2396
IN,2020-06-13,39543,2413
IN,2020-06-14,39909,2422
IN,2020-06-15,40430,2433
IN,2020-06-16,40786,2447
IN,2020-06-17,41013,2475
IN,2020-06-18,41438,2491
IN,2020-06-19,41746,2516
IN,2020-06-20,42061,2536
IN,2020-06-21,42423,2540
IN,2020-06-22,42633,2553
IN,2020-06-23,42871,2569
IN,2020-06-24,43140,2578
IN,2020-06-25,43655,2586
IN,2020-06-26,44140,2595
IN,2020-06-27,44575,2616
IN,2020-06-28,44930,2619
IN,2020-06-29,45228,2624
IN,2020-06-30,45594,2640
IN,2020-07-01,45952,2650
IN,2020-07-02,46387,2662
IN,2020-07-03,46915,2681
IN,2020-07-04,47432,2687
IN,2020-07-05,48008,2693
IN,2020-07-06,48331,2698
IN,2020-07-07,48626,2717
IN,2020-07-08,49063,2732
IN,2020-07-09,49575,2739
IN,2020-07-10,50300,2748
IN,2020-07-11,51079,2756
IN,2020-07-12,51612,2760
IN,2020-07-13,52037,2762
IN,2020-07-14,52685,2775
IN,2020-07-15,53370,2785
IN,2020-07-16,54080,2795
IN,2020-07-17,54813,2803
IN,2020-07-18,55654,2820
IN,2020-07-19,56571,2822
IN,2020-07-20,57206,2825
IN,2020-07-21,57916,2846
IN,2020-07-22,58673,2863
IN,2020-07-23,59602,2880
IN,2020-07-24,60598,2884
IN,2020-07-25,61520,2895
IN,2020-07-26,62372,2903
IN,2020-07-27,62907,2906
IN,2020-07-28,63678,2924
IN,2020-07-29,64299,2932
IN,2020-07-30,65253,2946
IN,2020-07-31,66154,2965
IN,2020-08-01,67122,2971
IN,2020-08-02,67857,2975
IN,2020-08-03,68433,2980
IN,2020-08-04,69255,2996
IN,2020-08-05,69975,3007
IN,2020-08-06,71015,3013
IN,2020-08-07,72254,3023
IN,2020-08-08,73287,3036
IN,2020-08-09,74328,3041
IN,2020-08-10,74992,3044
IN,2020-08-11,75862,3069
IN,2020-08-12,76522,3086
IN,2020-08-13,77565,3105
IN,2020-08-14,78632,3113
IN,2020-08-15,79676,3128
IN,2020-08-16,80415,3133
IN,2020-08-17,81006,3135
IN,2020-08-18,81847,3165
IN,2020-08-19,82336,3180
IN,2020-08-20,83277,3191
IN,2020-08-21,84317,3208
IN,2020-08-22,85317,3218
IN,2020-08-23,85932,3220
IN,2020-08-24,87592,3225
IN,2020-08-25,88421,3241
IN,2020-08-26,89359,3259
IN,2020-08-27,90504,3266
IN,2020-08-28,91313,3277
IN,2020-08-29,92434,3285
IN,2020-08-30,93313,3291
IN,2020-08-31,94196,3296
IN,2020-09-01,94891,3312
IN,2020-09-02,95750,3325
IN,2020-09-03,96854,3332
IN,2020-09-04,97884,3350
IN,2020-09-05,98961,3362
IN,2020-09-06,99804,3364
IN,2020-09-07,100394,3368
IN,2020-09-08,100780,3380
IN,2020-09-09,101485,3397
IN,2020-09-10,102243,3410
IN,2020-09-11,103505,3420
IN,2020-09-12,104561,3437
IN,2020-09-13,105804,3438
IN,2020-09-14,106540,3439
IN,2020-09-15,107229,3460
IN,2020-09-16,107809,3472
IN,2020-09-17,108646,3478
IN,2020-09-18,109683,3495
IN,2020-09-19,110759,3503
IN,2020-09-20,111505,3506
IN,2020-09-21,112027,3512
IN,2020-09-22,112626,3520
IN,2020-09-23,113337,3530
IN,2020-09-24,114236,3548
IN,2020-09-25,115407,3566
IN,2020-09-26,116549,3577
IN,2020-09-27,117450,3580
IN,2020-09-28,118322,3591
IN,2020-09-29,119066,3612
IN,2020-09-30,120019,3632
IN,2020-10-01,121176,3645
IN,2020-10-02,122640,3656
IN,2020-10-03,124059,3669
IN,2020-10-04,125146,3674
IN,2020-10-05,125976,3681
IN,2020-10-06,126946,3711
IN,2020-10-07,128227,3727
IN,2020-10-08,129677,3742
IN,2020-10-09,131493,3761
IN,2020-10-10,133411,3782
IN,2020-10-11,134981,3789
IN,2020-10-12,136555,3795
IN,2020-10-13,138104,3822
IN,2020-10-14,139269,3836
IN,2020-10-15,141212,3864
IN,2020-10-16,143495,3887
IN,2020-10-17,145977,3918
IN,2020-10-18,147582,3937
IN,2020-10-19,149166,3960
IN,2020-10-20,150664,4008
IN,2020-10-21,152396,4023
IN,2020-10-22,155246,4065
IN,2020-10-23,157713,4092
IN,2020-10-24,160454,4118
IN,2020-10-25,162607,4130
IN,2020-10-26,164581,4143
IN,2020-10-27,166564,4194
IN,2020-10-28,169112,4227
IN,2020-10-29,172730,4260
IN,2020-10-30,175893,4286
IN,2020-10-31,179358,4332
IN,2020-11-01,182108,4364
IN,2020-11-02,185185,4390
IN,2020-11-03,188066,4439
IN,2020-11-04,191764,4464
IN,2020-11-05,196176,4511
IN,2020-11-06,200823,4547
IN,2020-11-07,205722,4592
IN,2020-11-08,210374,4629
IN,2020-11-09,214509,4664
IN,2020-11-10,219338,4731
IN,2020-11-11,224374,4762
IN,2020-11-12,230965,4813
IN,2020-11-13,236565,4863
IN,2020-11-14,244887,4888
IN,2020-11-15,251597,4910
IN,2020-11-16,256744,4936
IN,2020-11-17,262207,5025
IN,2020-11-18,268222,5084
IN,2020-11-19,275503,5143
IN,2020-11-20,282311,5206
IN,2020-11-21,289183,5246
IN,2020-11-22,295357,5305
IN,2020-11-23,300913,5332
IN,2020-11-24,306538,5435
IN,2020-11-25,312521,5498
IN,2020-11-26,318894,5561
IN,2020-11-27,324537,5594
IN,2020-11-28,329008,5663
IN,2020-11-29,333312,5685
IN,2020-11-30,338977,5723
IN,2020-12-01,344373,5864
IN,2020-12-02,350970,5973
IN,2020-12-03,359430,6033
IN,2020-12-04,367329,6122
IN,2020-12-05,375019,6207
IN,2020-12-06,381617,6242
IN,2020-12-07,387278,6284
IN,2020-12-08,392663,6410
IN,2020-12-09,398417,6506
IN,2020-12-10,404935,6603
IN,2020-12-11,412135,6673
IN,2020-12-12,419536,6758
IN,2020-12-13,425434,6805
IN,2020-12-14,430401,6840
IN,2020-12-15,434642,6968
IN,2020-12-16,440850,7101
IN,2020-12-17,447190,7180
IN,2020-12-18,453139,7265
IN,2020-12-19,457871,7338
IN,2020-12-20,464354,7404
IN,2020-12-21,468219,7438
IN,2020-12-22,471876,7581
IN,2020-12-23,476538,7645
IN,2020-12-24,482734,7730
IN,2020-12-25,488180,7770
IN,2020-12-26,492021,7801
IN,2020-12-27,493841,7843
IN,2020-12-28,496306,7886
IN,2020-12-29,500282,8051
IN,2020-12-30,505017,8160
IN,2020-12-31,511485,8263
IN,2021-01-01,517773,8371
IN,2021-01-02,523090,8410
IN,2021-01-03,526071,8475
IN,2021-01-04,529688,8514
IN,2021-01-05,533083,8663
IN,2021-01-06,539229,8743
IN,2021-01-07,546499,8823
IN,2021-01-08,552594,8892
IN,2021-01-09,558560,8966
IN,2021-01-10,563653,8985
IN,2021-01-11,567338,9016
IN,2021-01-12,570477,9104
IN,2021-01-13,574119,9163
IN,2021-01-14,578494,9202
IN,2021-01-15,583160,9246
IN,2021-01-16,587049,9287
IN,2021-01-17,590211,9310
IN,2021-01-18,592709,9340
IN,2021-01-19,595436,9466
IN,2021-01-20,598313,9529
IN,2021-01-21,601937,9593
IN,2021-01-22,605426,9642
IN,2021-01-23,608519,9693
IN,2021-01-24,611039,9716
IN,2021-01-25,613228,9728
IN,2021-01-26,614946,9807
IN,2021-01-27,617176,9845
IN,2021-01-28,619995,9879
IN,2021-01-29,622625,9925
IN,2021-01-30,624959,9967
IN,2021-01-31,626682,9974
IN,2021-02-01,628391,9989
IN,2021-02-02,629903,10054
IN,2021-02-03,631331,10091
IN,2021-02-04,633690,11637
IN,2021-02-05,635171,11686
IN,2021-02-06,637987,11752
IN,2021-02-07,639711,11817
IN,2021-02-08,640744,11875
IN,2021-02-09,641874,11942
IN,2021-02-10,643305,12001
IN,2021-02-11,645006,12027
IN,2021-02-12,646425,12117
IN,2021-02-13,647657,12149
IN,2021-02-14,648875,12173
IN,2021-02-15,649652,12191
IN,2021-02-16,650530,12231
IN,2021-02-17,651453,12250
IN,2021-02-18,652210,12281
IN,2021-02-19,653245,12325
IN,2021-02-20,654660,12336
IN,2021-02-21,655541,12372
IN,2021-02-22,656358,12407
IN,2021-02-23,657037,12450
IN,2021-02-24,658043,12467
IN,2021-02-25,659127,12494
IN,2021-02-26,660071,12531
IN,2021-02-27,660942,12556
IN,2021-02-28,661673,12573
IN,2021-03-01,662213,12595
IN,2021-03-02,662750,12623
IN,2021-03-03,663511,12633
IN,2021-03-04,664446,12663
IN,2021-03-05,665285,12697
IN,2021-03-06,666516,12726
IN,2021-03-07,667262,12737
KS,2020-03-06,0,0
KS,2020-03-07,0,0
KS,2020-03-08,1,0
KS,2020-03-09,1,0
KS,2020-03-10,1,0
KS,2020-03-11,1,0
KS,2020-03-12,4,0
KS,2020-03-13,6,0
KS,2020-03-14,6,1
KS,2020-03-15,8,1
KS,2020-03-16,11,1
KS,2020-03-17,15,1
KS,2020-03-18,16,1
KS,2020-03-19,34,1
KS,2020-03-20,44,1
KS,2020-03-21,55,2
KS,2020-03-22,64,2
KS,2020-03-23,82,2
KS,2020-03-24,98,2
KS,2020-03-25,126,3
KS,2020-03-26,168,3
KS,2020-03-27,202,4
KS,2020-03-28,261,5
KS,2020-03-29,319,6
KS,2020-03-30,368,8
KS,2020-03-31,428,9
KS,2020-04-01,482,10
KS,2020-04-02,552,13
KS,2020-04-03,620,17
KS,2020-04-04,698,21
KS,2020-04-05,747,22
KS,2020-04-06,845,25
KS,2020-04-07,900,27
KS,2020-04-08,1046,38
KS,2020-04-09,1106,42
KS,2020-04-10,1166,50
KS,2020-04-11,1268,55
KS,2020-04-12,1337,56
KS,2020-04-13,1376,62
KS,2020-04-14,1426,69
KS,2020-04-15,1494,76
KS,2020-04-16,1588,80
KS,2020-04-17,1705,84
KS,2020-04-18,1790,86
KS,2020-04-19,1849,92
KS,2020-04-20,1986,100
KS,2020-04-21,2025,107
KS,2020-04-22,2211,110
KS,2020-04-23,2482,112
KS,2020-04-24,2777,111
KS,2020-04-25,3056,117
KS,2020-04-26,3174,118
KS,2020-04-27,3328,120
KS,2020-04-28,3491,124
KS,2020-04-29,3738,125
KS,2020-04-30,4238,129
KS,2020-05-01,4449,130
KS,2020-05-02,4746,131
KS,2020-05-03,5030,134
KS,2020-05-04,5245,136
KS,2020-05-05,5458,137
KS,2020-05-06,5734,144
KS,2020-05-07,6144,147
KS,2020-05-08,6501,152
KS,2020-05-09,6751,157
KS,2020-05-10,6948,157
KS,2020-05-11,7116,158
KS,2020-05-12,7116,158
KS,2020-05-13,7468,164
KS,2020-05-14,7468,164
KS,2020-05-15,7886,172
KS,2020-05-16,7886,172
KS,2020-05-17,7886,172
KS,2020-05-18,8340,173
KS,2020-05-19,8340,173
KS,2020-05-20,8539,178
KS,2020-05-21,8539,178
KS,2020-05-22,8958,185
KS,2020-05-23,8958,185
KS,2020-05-24,8958,185
KS,2020-05-25,9218,188
KS,2020-05-26,9218,188
KS,2020-05-27,9337,205
KS,2020-05-28,9337,205
KS,2020-05-29,9719,208
KS,2020-05-30,9719,208
KS,2020-05-31,9719,208
KS,2020-06-01,10011,217
KS,2020-06-02,10011,217
KS,2020-06-03,10170,222
KS,2020-06-04,10170,222
KS,2020-06-05,10393,232
KS,2020-06-06,10393,232
KS,2020-06-07,10393,232
KS,2020-06-08,10650,236
KS,2020-06-09,10650,236
KS,2020-06-10,10812,240
KS,2020-06-11,10812,240
KS,2020-06-12,11047,243
KS,2020-06-13,11047,243
KS,2020-06-14,11047,243
KS,2020-06-15,11419,245
KS,2020-06-16,11419,245
KS,2020-06-17,11681,247
KS,2020-06-18,11681,247
KS,2020-06-19,12059,254
KS,2020-06-20,12059,254
KS,2020-06-21,12059,254
KS,2020-06-22,12465,259
KS,2020-06-23,12465,259
KS,2020-06-24,12970,261
KS,2020-06-25,12970,261
KS,2020-06-26,13538,264
KS,2020-06-27,13538,264
KS,2020-06-28,13538,264
KS,2020-06-29,14443,270
KS,2020-06-30,14443,270
KS,2020-07-01,14990,272
KS,2020-07-02,14990,272
KS,2020-07-03,15919,277
KS,2020-07-04,15919,277
KS,2020-07-05,15919,277
KS,2020-07-06,16901,280
KS,2020-07-07,16901,280
KS,2020-07-08,17618,282
KS,2020-07-09,17618,282
KS,2020-07-10,18611,284
KS,2020-07-11,18611,284
KS,2020-07-12,18611,284
KS,2020-07-13,20058,288
KS,2020-07-14,20058,288
KS,2020-07-15,20933,299
KS,2020-07-16,20933,299
KS,2020-07-17,21965,299
KS,2020-07-18,21965,299
KS,2020-07-19,21965,299
KS,2020-07-20,23334,307
KS,2020-07-21,23334,307
KS,2020-07-22,24104,308
KS,2020-07-23,24104,308
KS,2020-07-24,25109,326
KS,2020-07-25,25109,326
KS,2020-07-26,25109,326
KS,2020-07-27,26172,335
KS,2020-07-28,26172,335
KS,2020-07-29,26870,349
KS,2020-07-30,26870,349
KS,2020-07-31,27812,358
KS,2020-08-01,27812,358
KS,2020-08-02,27812,358
KS,2020-08-03,28876,365
KS,2020-08-04,28876,365
KS,2020-08-05,29717,368
